Venue Name,City,State,Capacity,Age Restrictions,Region,Venue Type,Genres (top 3),Image,Website,Source(s),Venue ID,Confidence
Music Box Theatre,Tacoma,WA,,,West,Theatre,,,,WikidataSPARQL,wd-Q43306978,85
Narrows Theater,Tacoma,WA,,,West,Theatre,,,http://www.tmp.org,WikidataSPARQL,wd-Q43306979,90
Nate Jacksons Super Funny Comedy Club,Tacoma,WA,,,West,Venue,,,,Ticketmaster,tmv-Z7r9jZa7Ci,75
New Frontier,Tacoma,WA,,,West,Venue,,,https://ticketmaster.evyy.net/c/venueaffiliate12345/264167/4272?u=https%3A%2F%2Fwww.ticketweb.com%2Fvenue%2Fnew-frontier--tacoma-wa%2F508235&utm_medium=affiliate,Ticketmaster,tmv-rZ7HnEZ17fFFg,80
Novos,Tacoma,WA,,,West,Venue,,,https://ticketmaster.evyy.net/c/venueaffiliate12345/264167/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Fnovos-tickets-tacoma%2Fvenue%2F123435&utm_medium=affiliate,Ticketmaster,tmv-KovZpZA1tEJA,80
Pantages Theater,Tacoma,WA,,,West,Theatre,,https://s1.ticketm.net/dbimages/23594v.jpg,https://ticketmaster.evyy.net/c/venueaffiliate12345/264167/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Fpantages-theater-tickets-tacoma%2Fvenue%2F122979&utm_medium=affiliate,Ticketmaster;WikidataSPARQL,tmv-KovZpZAFkvJA,90
Paramount Theater,Tacoma,WA,,,West,Theatre,,,,WikidataSPARQL,wd-Q43306980,85
Park Theatre,Tacoma,WA,,,West,Theatre,,,,WikidataSPARQL,wd-Q43306982,85
Parkland Theater,Tacoma,WA,,,West,Theatre,,,,WikidataSPARQL,wd-Q43306983,85
Plaza Grand Ballroom at Temple Theatre,Tacoma,WA,,,West,Theatre,,,,Ticketmaster,tmv-Z7r9jZadWL,75
Point Defiance Zoo & Aquarium,Tacoma,WA,,,West,Venue,,,,Ticketmaster,tmv-Z7r9jZa7Y4,75
Real Art Tacoma,Tacoma,WA,,,West,Venue,,,,Ticketmaster,tmv-Z7r9jZaAfO,75
Realart Theatre,Tacoma,WA,,,West,Theatre,,,,WikidataSPARQL,wd-Q43306984,85
Rex Theatre,Tacoma,WA,,,West,Theatre,,,,WikidataSPARQL,wd-Q43306986,85
Rialto Theater,Tacoma,WA,,,West,Theatre,,https://s1.ticketm.net/dbimages/23599v.jpg,https://ticketmaster.evyy.net/c/venueaffiliate12345/264167/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Frialto-theater-tickets-tacoma%2Fvenue%2F122988&utm_medium=affiliate,Ticketmaster;WikidataSPARQL,tmv-KovZpa3zee,90
Riviera Theatre,Tacoma,WA,,,West,Theatre,,,,WikidataSPARQL,wd-Q43306988,85
Rose Theater,Tacoma,WA,,,West,Theatre,,,,WikidataSPARQL,wd-Q43306991,85
Shell Theatre,Tacoma,WA,,,West,Theatre,,,,WikidataSPARQL,wd-Q43306995,85
St. Luke's Memorial Episcopal Church,Tacoma,WA,,,West,Venue,,http://commons.wikimedia.org/wiki/Special:FilePath/Tacoma%2C%20WA%20%E2%80%94%20St.%20Luke%27s%20Memorial%20Episcopal%20Church.jpg,https://stlukestacoma.org/,WikidataSPARQL,wd-Q118957028,90
Star-Lite Drive-In,Tacoma,WA,,,West,Venue,,,,WikidataSPARQL,wd-Q43305535,85
Steel Creek,Tacoma,WA,,,West,Venue,,,,Ticketmaster,tmv-Z7r9jZadh0,75
Sunset Theater,Tacoma,WA,,,West,Theatre,,,,WikidataSPARQL,wd-Q43306996,85
Tacoma Art Museum,Tacoma,WA,,,West,Venue,,http://commons.wikimedia.org/wiki/Special:FilePath/Tacoma%2C%20WA%20-%20Tacoma%20Art%20Museum%2001.jpg,https://ticketmaster.evyy.net/c/venueaffiliate12345/264167/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Ftacoma-art-museum-tickets-tacoma%2Fvenue%2F123089&utm_medium=affiliate,Ticketmaster;WikidataSPARQL,tmv-KovZpZA1tJeA,90
Tacoma Central,Tacoma,WA,,,West,Venue,,,,WikidataSPARQL,wd-Q43306998,85
Tacoma Comedy Club,Tacoma,WA,,,West,Venue,,,,Ticketmaster,tmv-Z7r9jZa7Va,75
Tacoma Community College Theatre,Tacoma,WA,,,West,Theatre,,,https://ticketmaster.evyy.net/c/venueaffiliate12345/264167/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Ftacoma-community-college-theatre-tickets-tacoma%2Fvenue%2F123215&utm_medium=affiliate,Ticketmaster,tmv-KovZpZA1tJFA,80
Tacoma Dome,Tacoma,WA,,,West,Venue,,https://s1.ticketm.net/dbimages/23254v.jpg,https://ticketmaster.evyy.net/c/venueaffiliate12345/264167/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Ftacoma-dome-tickets-tacoma%2Fvenue%2F122998&utm_medium=affiliate,Ticketmaster,tmv-KovZpa3zGe,80
Tacoma Dome Exhibition Hall,Tacoma,WA,,,West,Hall,,https://s1.ticketm.net/dbimages/21471v.jpg,https://ticketmaster.evyy.net/c/venueaffiliate12345/264167/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Ftacoma-dome-exhibition-hall-tickets-tacoma%2Fvenue%2F122999&utm_medium=affiliate,Ticketmaster,tmv-KovZpZAFkvIA,80
Tacoma Mall,Tacoma,WA,,,West,Venue,,,,Ticketmaster,tmv-Z7r9jZaAOR,75
Tacoma Mall Twin Theatre,Tacoma,WA,,,West,Theatre,,,,WikidataSPARQL,wd-Q43307000,85
Tacoma South Cinemas,Tacoma,WA,,,West,Venue,,,,WikidataSPARQL,wd-Q43307002,85
Tacoma Sports Arena,Tacoma,WA,,,West,Arena,,,https://ticketmaster.evyy.net/c/venueaffiliate12345/264167/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Ftacoma-sports-arena-tickets-tacoma%2Fvenue%2F123522&utm_medium=affiliate,Ticketmaster,tmv-KovZpZA1nvJA,80
Tacoma STAR Center,Tacoma,WA,,,West,Venue,,,,Ticketmaster,tmv-Z7r9jZa7nf,75
Tacoma West Cinemas 1-3,Tacoma,WA,,,West,Venue,,,,WikidataSPARQL,wd-Q43307003,85
Tacoma West Cinemas 4-5,Tacoma,WA,,,West,Venue,,,,WikidataSPARQL,wd-Q43307004,85
Temple Ballroom,Tacoma,WA,,,West,Ballroom,,,https://ticketmaster.evyy.net/c/venueaffiliate12345/264167/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Ftemple-ballroom-tickets-tacoma%2Fvenue%2F123229&utm_medium=affiliate,Ticketmaster,tmv-KovZpZAFFJIA,80
Temple Theatre,Tacoma,WA,,,West,Theatre,,,https://ticketmaster.evyy.net/c/venueaffiliate12345/264167/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Ftemple-theatre-tickets-tacoma%2Fvenue%2F123000&utm_medium=affiliate,Ticketmaster,tmv-KovZpZAFkvtA,80
The Vault,Tacoma,WA,,,West,Venue,,,https://ticketmaster.evyy.net/c/venueaffiliate12345/264167/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Fthe-vault-tickets-tacoma%2Fvenue%2F123434&utm_medium=affiliate,Ticketmaster,tmv-KovZpZA1nveA,80
Theatre On the Square,Tacoma,WA,,,West,Theatre,,https://s1.ticketm.net/dbimages/23604v.jpg,https://ticketmaster.evyy.net/c/venueaffiliate12345/264167/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Ftheatre-on-the-square-tickets-tacoma%2Fvenue%2F123274&utm_medium=affiliate,Ticketmaster,tmv-KovZpZA1tlaA,80
University of Puget Sound,Tacoma,WA,,,West,Venue,,,https://ticketmaster.evyy.net/c/venueaffiliate12345/264167/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Funiversity-of-puget-sound-tickets-tacoma%2Fvenue%2F123394&utm_medium=affiliate,Ticketmaster,tmv-KovZpZAFF7JA,80
University of Puget Sound-Fieldhouse,Tacoma,WA,,,West,Venue,,,https://ticketmaster.evyy.net/c/venueaffiliate12345/264167/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Funiversity-of-puget-soundfieldhouse-tickets-tacoma%2Fvenue%2F123014&utm_medium=affiliate,Ticketmaster,tmv-KovZpZAFkvlA,80
Urban Grace Church,Tacoma,WA,,,West,Venue,,http://commons.wikimedia.org/wiki/Special:FilePath/Urban%20Grace%20%28Tacoma%2C%20Washington%29.jpg,https://ticketmaster.evyy.net/c/venueaffiliate12345/264167/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Furban-grace-church-tickets-tacoma%2Fvenue%2F123427&utm_medium=affiliate,Ticketmaster;WikidataSPARQL,tmv-KovZpZA1tE1A,85
Victory Theatre,Tacoma,WA,,,West,Theatre,,,,WikidataSPARQL,wd-Q43307005,85
Village Cinemas,Tacoma,WA,,,West,Venue,,,,WikidataSPARQL,wd-Q43307006,85
Washington State History Museum,Tacoma,WA,,,West,Venue,,http://commons.wikimedia.org/wiki/Special:FilePath/WA%20State%20Hist%20Museum%2024.jpg,,WikidataSPARQL,wd-Q7972250,85
Wilson High School,Tacoma,WA,,,West,Venue,,,https://ticketmaster.evyy.net/c/venueaffiliate12345/264167/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Fwilson-high-school-tickets-tacoma%2Fvenue%2F123214&utm_medium=affiliate,Ticketmaster,tmv-KovZpZA1lJ1A,80
Quinault Cultural Center and Museum,Taholah,WA,,,West,Venue,,http://commons.wikimedia.org/wiki/Special:FilePath/Quinault%20Museum%20interior.jpg,http://www.quinaultindiannation.com/museum.html,WikidataSPARQL,wd-Q20712506,90
Empire Theater,Tekoa,WA,,,West,Theatre,,http://commons.wikimedia.org/wiki/Special:FilePath/Empire%20Theater%20in%20Tekoa%2C%20WA.%20%2836870317516%29%20%282%29.jpg,http://www.tekoaempiretheatre.com,WikidataSPARQL,wd-Q43307007,90
Tekoa Museum,Tekoa,WA,,,West,Venue,,,,WikidataSPARQL,wd-Q113547268,85
Tenino Theatre,Tenino,WA,,,West,Theatre,,,,WikidataSPARQL,wd-Q43307009,85
Monarch Contemporary Art Center and Sculpture Park,Thurston County,WA,,,West,Venue,,http://commons.wikimedia.org/wiki/Special:FilePath/Monarch%20Contemporary%20Art%20Center%20and%20Sculpture%20Park.jpg,http://www.monarchartcenter.org/,WikidataSPARQL,wd-Q14713824,90
Chief Theater,Tonasket,WA,,,West,Theatre,,,,WikidataSPARQL,wd-Q43307011,85
Hope Lutheran Church,Tonasket,WA,,,West,Venue,,,,WikidataSPARQL,wd-Q104992852,85
Legends Casino Event Center,Toppenish,WA,,,West,Venue,,,https://ticketmaster.evyy.net/c/venueaffiliate12345/264167/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Flegends-casino-event-center-tickets-toppenish%2Fvenue%2F123450&utm_medium=affiliate,Ticketmaster,tmv-KovZpZAFFEeA,80
Liberty Theater,Toppenish,WA,,,West,Theatre,,http://commons.wikimedia.org/wiki/Special:FilePath/Toppenish%20-%20Liberty%20Theater.JPG,,WikidataSPARQL,wd-Q43305410,85
Pix Gallery,Toppenish,WA,,,West,Venue,,http://commons.wikimedia.org/wiki/Special:FilePath/Toppenish%2C%20WA%20-%20Keck%20Building.JPG,,WikidataSPARQL,wd-Q43305411,85
Roxie Theater,Toppenish,WA,,,West,Theatre,,,,WikidataSPARQL,wd-Q43307013,85
Top-Hi Drive-In,Toppenish,WA,,,West,Venue,,,,WikidataSPARQL,wd-Q43305536,85
Toppenish Rodeo Grounds,Toppenish,WA,,,West,Venue,,,https://ticketmaster.evyy.net/c/venueaffiliate12345/264167/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Ftoppenish-rodeo-grounds-tickets-toppenish%2Fvenue%2F123439&utm_medium=affiliate,Ticketmaster,tmv-KovZpZA1nvAA,80
Wigwam Theater,Toppenish,WA,,,West,Theatre,,,,WikidataSPARQL,wd-Q43307015,85
AMC Southcenter 16,Tukwila,WA,,,West,Venue,,,https://www.amctheatres.com/movie-theatres/seattle-tacoma/amc-southcenter-16,WikidataSPARQL,wd-Q43307016,90
Lewis and Clark Theatre,Tukwila,WA,,,West,Theatre,,,,WikidataSPARQL,wd-Q43307017,85
Regal Parkway Plaza - Tukwila,Tukwila,WA,,,West,Venue,,,https://www.regmovies.com/theatres/regal-parkway-plaza-tukwila/0783,WikidataSPARQL,wd-Q43307018,90
Southcenter Theatre,Tukwila,WA,,,West,Theatre,,,,WikidataSPARQL,wd-Q43307021,85
Starfire Sports,Tukwila,WA,,,West,Venue,,,https://ticketmaster.evyy.net/c/venueaffiliate12345/264167/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Fstarfire-sports-tickets-tukwila%2Fvenue%2F123608&utm_medium=affiliate,Ticketmaster,tmv-KovZpapC8e,80
Starfire Sports Stadium,Tukwila,WA,,,West,Venue,,,,Ticketmaster,tmv-Za5ju3rKuqZyTRkCZhqk-tJouqkmkhqe,75
Twin Peaks - Tukwila,Tukwila,WA,,,West,Venue,,,,Ticketmaster,tmv-Z7r9jZaA_s,75
Tulalip Amphitheatre,Tulalip,WA,,,West,Amphitheatre,,https://s1.ticketm.net/dbimages/8870v.gif,https://ticketmaster.evyy.net/c/venueaffiliate12345/264167/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Ftulalip-amphitheatre-tickets-tulalip%2Fvenue%2F123611&utm_medium=affiliate,Ticketmaster,tmv-KovZpZAaaEvA,80
Tulalip Resort Casino,Tulalip,WA,,,West,Venue,,https://s1.ticketm.net/dbimages/13835v.jpg,https://ticketmaster.evyy.net/c/venueaffiliate12345/264167/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Ftulalip-resort-casino-tickets-tulalip%2Fvenue%2F123758&utm_medium=affiliate,Ticketmaster,tmv-KovZpa3pFe,80
Indian Shaker Church,Tulalip Tribes of Washington,WA,,,West,Venue,,http://commons.wikimedia.org/wiki/Special:FilePath/Indian%20Shaker%20Church.jpg,,WikidataSPARQL,wd-Q6021561,85
Tulalip Resort Casino,Tulalip Tribes of Washington,WA,,,West,Venue,,http://commons.wikimedia.org/wiki/Special:FilePath/Tulalip%20Resort%2056.jpg,http://www.tulalipresortcasino.com/,WikidataSPARQL,wd-Q7851907,90
Sunset Drive-In,Tumwater,WA,,,West,Venue,,,,WikidataSPARQL,wd-Q43305537,85
Tumwater High School,Tumwater,WA,,,West,Venue,,,https://ticketmaster.evyy.net/c/venueaffiliate12345/264167/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Ftumwater-high-school-tickets-tumwater%2Fvenue%2F123907&utm_medium=affiliate,Ticketmaster,tmv-KovZ917ALji,80
Majestic Theatre,Union Gap,WA,,,West,Theatre,,,http://www.yakimatheatres.com,WikidataSPARQL,wd-Q43307023,90
Mercy 6-Plex,Union Gap,WA,,,West,Venue,,,,WikidataSPARQL,wd-Q43307025,85
Tower Drive-In,Union Gap,WA,,,West,Venue,,,,WikidataSPARQL,wd-Q43305538,85
Chambers Bay Golf Course,University Place,WA,,,West,Venue,,,https://ticketmaster.evyy.net/c/venueaffiliate12345/264167/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Fchambers-bay-golf-course-tickets-university-place%2Fvenue%2F123883&utm_medium=affiliate,Ticketmaster,tmv-KovZ917A270,80
AMC CLASSIC Mill Plain 8,Vancouver,WA,,,West,Venue,,http://commons.wikimedia.org/wiki/Special:FilePath/AMC%20CLASSIC%20Mill%20Plain%208%2C%20October%202020.jpg,https://www.amctheatres.com/movie-theatres/seattle-tacoma/amc-classic-mill-plain-8,WikidataSPARQL,wd-Q43307032,90
AMC Vancouver Mall 23,Vancouver,WA,,,West,Venue,,http://commons.wikimedia.org/wiki/Special:FilePath/AMC%20Vancouver%20Mall%2023%2C%20exterior%2C%20March%202020.jpg,https://www.amctheatres.com/movie-theatres/seattle-tacoma/amc-vancouver-mall-23,WikidataSPARQL,wd-Q43307033,90
Broadway Theatre,Vancouver,WA,,,West,Theatre,,,,WikidataSPARQL,wd-Q43307027,85
Cascade Park 4 Theater,Vancouver,WA,,,West,Theatre,,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%92%D0%9E%D0%97%D0%A0%D0%9E%D0%96%D0%94%D0%95%D0%9D%D0%98%D0%95%20REVIVAL%20CHURCH%2C%20Vancouver%2C%20Washington%2C%20October%202020.jpg,,WikidataSPARQL,wd-Q43307028,85
Castle Theatre,Vancouver,WA,,,West,Theatre,,,,WikidataSPARQL,wd-Q43307030,85
City Centre Stadium 12,Vancouver,WA,,,West,Venue,,http://commons.wikimedia.org/wiki/Special:FilePath/City%20Centre%20Stadium%2012.jpg,http://www.regalcinemas.com,WikidataSPARQL,wd-Q43307036,90
Esther Short Park,Vancouver,WA,,,West,Venue,,,,Ticketmaster,tmv-ZFr9jZAAa7,75
Esther Short Park and Playground,Vancouver,WA,,,West,Venue,,,https://ticketmaster.evyy.net/c/venueaffiliate12345/264167/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Festher-short-park-and-playground-tickets-vancouver%2Fvenue%2F124074&utm_medium=affiliate,Ticketmaster,tmv-KovZ917AY0r,80
Hazel Dell Cinemas,Vancouver,WA,,,West,Venue,,,,WikidataSPARQL,wd-Q43307038,85
Kiggins Theatre,Vancouver,WA,,,West,Theatre,,http://commons.wikimedia.org/wiki/Special:FilePath/Kiggins%20Theater%20-%20Vancouver%20Washington.jpg,http://kigginstheatre.com,WikidataSPARQL,wd-Q6405943,90
Living Hope Church,Vancouver,WA,,,West,Venue,,,https://ticketmaster.evyy.net/c/venueaffiliate12345/264167/4272?u=https%3A%2F%2Fwww.ticketweb.com%2Fvenue%2Fliving-hope-church-vancouver-wa%2F508585&utm_medium=affiliate,Ticketmaster,tmv-rZ7HnEZ17fFpA,80
Mission Theatre,Vancouver,WA,,,West,Theatre,,,,WikidataSPARQL,wd-Q43307040,85
Mountain View Ice Arena,Vancouver,WA,,,West,Arena,,,https://ticketmaster.evyy.net/c/venueaffiliate12345/264167/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Fmountain-view-ice-arena-tickets-vancouver%2Fvenue%2F123518&utm_medium=affiliate,Ticketmaster,tmv-KovZpZA7vlAA,80
Northwest Gospel Church,Vancouver,WA,,,West,Venue,,,https://ticketmaster.evyy.net/c/venueaffiliate12345/264167/4272?u=https%3A%2F%2Fwww.ticketweb.com%2Fvenue%2Fnorthwest-gospel-church-vancouver-wa%2F525665&utm_medium=affiliate,Ticketmaster,tmv-rZ7HnEZ17fP_P,80
Palace Theater,Vancouver,WA,,,West,Theatre,,,,WikidataSPARQL,wd-Q43307042,85
Regal Cascade Stadium 16 IMAX & RPX,Vancouver,WA,,,West,Venue,,http://commons.wikimedia.org/wiki/Special:FilePath/Regal%20Cascade%20IMAX%20and%20RPX%2C%20October%202020.jpg,http://www.regalcinemas.com,WikidataSPARQL,wd-Q43307044,90
Regal Cinema 99 Stadium 11,Vancouver,WA,,,West,Venue,,,http://www.regalcinemas.com,WikidataSPARQL,wd-Q43307046,90
Renfro Drive-In,Vancouver,WA,,,West,Venue,,http://commons.wikimedia.org/wiki/Special:FilePath/Former%20Renfro%20Drive-in%20lot%20and%20letterboard%2C%20March%202020.jpg,,WikidataSPARQL,wd-Q43305541,85
Royal Durst Theatre,Vancouver,WA,,,West,Theatre,,,https://ticketmaster.evyy.net/c/venueaffiliate12345/264167/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Froyal-durst-theatre-tickets-vancouver%2Fvenue%2F123299&utm_medium=affiliate,Ticketmaster,tmv-KovZpZA1tJJA,80
Skyview High School,Vancouver,WA,,,West,Venue,,,https://ticketmaster.evyy.net/c/venueaffiliate12345/264167/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Fskyview-high-school-tickets-vancouver%2Fvenue%2F123379&utm_medium=affiliate,Ticketmaster,tmv-KovZpa6Ipe,80
State Theatre,Vancouver,WA,,,West,Theatre,,,,WikidataSPARQL,wd-Q43307047,85
Summit View Church - Heritage Park Campus,Vancouver,WA,,,West,Venue,,,,Ticketmaster,tmv-Z7r9jZadDX,75
Vancouver Church of Christ,Vancouver,WA,,,West,Venue,,,https://ticketmaster.evyy.net/c/venueaffiliate12345/264167/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Fvancouver-church-of-christ-tickets-vancouver%2Fvenue%2F123951&utm_medium=affiliate,Ticketmaster,tmv-KovZ917ANNV,80
Vancouver Mall,Vancouver,WA,,,West,Venue,,,,Ticketmaster,tmv-Z7r9jZa7IT,75
Vancouver Mall 4,Vancouver,WA,,,West,Venue,,,,WikidataSPARQL,wd-Q43307049,85
Vancouver Plaza 10,Vancouver,WA,,,West,Venue,,http://commons.wikimedia.org/wiki/Special:FilePath/Vancouver%20Plaza%2010.jpg,http://www.regalcinemas.com,WikidataSPARQL,wd-Q43307051,90
The Vogue Theatre,"Vancouver, BC",WA,,,West,Theatre,,,https://ticketmaster.evyy.net/c/venueaffiliate12345/264167/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Fthe-vogue-theatre-tickets-vancouver-bc%2Fvenue%2F335964&utm_medium=affiliate,Ticketmaster,tmv-KovZpZAF1JJA,80
Vashon Center for the Arts,Vashon,WA,,,West,Venue,,,,Ticketmaster,tmv-ZFr9jZ6a6d,75
Vashon Theatre,Vashon,WA,,,West,Theatre,,http://commons.wikimedia.org/wiki/Special:FilePath/Vashon%20Theatre%2001.jpg,http://www.vashontheater.com,WikidataSPARQL,wd-Q43305412,90
Plaza Theatre,Waitsburg,WA,,,West,Theatre,,,,WikidataSPARQL,wd-Q43307053,85
Bijou Grand Theater,Walla Walla,WA,,,West,Theatre,,,,WikidataSPARQL,wd-Q43307055,85
Billsville West,Walla Walla,WA,,,West,Venue,,,,Ticketmaster,tmv-Z7r9jZaAF3,75
Borleske Stadium,Walla Walla,WA,,,West,Venue,,,,Ticketmaster,tmv-Z7r9jZadHB,75
Capitol Theatre,Walla Walla,WA,,,West,Theatre,,,,WikidataSPARQL,wd-Q43307057,85
Dime Theatre,Walla Walla,WA,,,West,Theatre,,,,WikidataSPARQL,wd-Q43307059,85
Gesa Power House Theatre,Walla Walla,WA,,,West,Theatre,,,,Ticketmaster,tmv-Z7r9jZaAuv,75
Grand Cinemas,Walla Walla,WA,,,West,Venue,,,http://www.hallettcinemas.com/theater%20pages/grand.html,WikidataSPARQL,wd-Q43307060,90
Keylor Grand Theatre,Walla Walla,WA,,,West,Theatre,,,,WikidataSPARQL,wd-Q43307062,85
Liberty Theatre,Walla Walla,WA,,,West,Theatre,,http://commons.wikimedia.org/wiki/Special:FilePath/Walla%20Walla%20-%20Liberty%20theater.jpg,,WikidataSPARQL,wd-Q17016966,85
Main Street Studios,Walla Walla,WA,,,West,Venue,,,,Ticketmaster,tmv-Z7r9jZaemz,75
Plaza Twin Cinema,Walla Walla,WA,,,West,Venue,,,,WikidataSPARQL,wd-Q43307064,85
Roxy Theatre,Walla Walla,WA,,,West,Theatre,,,,WikidataSPARQL,wd-Q43307066,85
Sheehan Gallery,Walla Walla,WA,,,West,Venue,,,https://www.whitman.edu/sheehan/Sheehan_History.html,WikidataSPARQL,wd-Q109627645,90
Sky-Vue Drive-In,Walla Walla,WA,,,West,Venue,,,,WikidataSPARQL,wd-Q43305544,85
The Motor Co.,Walla Walla,WA,,,West,Venue,,,,Ticketmaster,tmv-Z7r9jZaAO0,75
The Range Amphitheater at Walla Walla,Walla Walla,WA,,,West,Amphitheatre,,,https://ticketmaster.evyy.net/c/venueaffiliate12345/264167/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Fthe-range-amphitheater-at-walla-walla-tickets-walla-walla%2Fvenue%2F338534&utm_medium=affiliate,Ticketmaster,tmv-KovZpZAFtenA,80
Walla Walla County Fairgrounds,Walla Walla,WA,,,West,Venue,,,,Ticketmaster,tmv-Z7r9jZadWY,75
Whitman College Athletic Fields,Walla Walla,WA,,,West,Venue,,,https://ticketmaster.evyy.net/c/venueaffiliate12345/264167/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Fwhitman-college-athletic-fields-tickets-walla-walla%2Fvenue%2F123849&utm_medium=affiliate,Ticketmaster,tmv-KovZpZAE77kA,80
Wine Country Amphitheater,Walla Walla,WA,,,West,Amphitheatre,,,https://ticketmaster.evyy.net/c/venueaffiliate12345/264167/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Fwine-country-amphitheater-tickets-walla-walla%2Fvenue%2F123998&utm_medium=affiliate,Ticketmaster,tmv-KovZ917AIk3,80
Liberty Theater,Wapato,WA,,,West,Theatre,,,,WikidataSPARQL,wd-Q43307067,85
Warden Theatre,Warden,WA,,,West,Theatre,,,,WikidataSPARQL,wd-Q43307069,85
7 Wonders Museum,Washington,WA,,,West,Venue,,http://commons.wikimedia.org/wiki/Special:FilePath/7WondersMuseumWA.jpg,,WikidataSPARQL,wd-Q4643895,85
America's Car Museum,Washington,WA,,,West,Venue,,http://commons.wikimedia.org/wiki/Special:FilePath/LeMay%20Museum%20%28Tacoma%2C%20Washington%29.JPG,http://www.lemaymuseum.org,WikidataSPARQL,wd-Q4742518,90
Bellingham Railway Museum,Washington,WA,,,West,Venue,,,https://bellinghamrailwaymuseum.org,WikidataSPARQL,wd-Q4884032,90
Bethsaida Swedish Evangelical Lutheran Church Parsonage,Washington,WA,,,West,Venue,,http://commons.wikimedia.org/wiki/Special:FilePath/La%20Conner%2C%20WA%20-%20Bethsaida%20Lutheran%20Church%20parsonage%2005.jpg,,WikidataSPARQL,wd-Q4898104,85
Blessed Sacrament Church,Washington,WA,,,West,Venue,,http://commons.wikimedia.org/wiki/Special:FilePath/Seattle%20-%20Blessed%20Sacrament%2008.jpg,,WikidataSPARQL,wd-Q4926288,85
Bobo,Washington,WA,,,West,Venue,,,,WikidataSPARQL,wd-Q4935845,85
Burke Museum of Natural History and Culture,Washington,WA,,,West,Venue,,http://commons.wikimedia.org/wiki/Special:FilePath/Burke%20Museum%20of%20Natural%20History%20and%20Culture%20in%20Seattle%2C%20Washington.jpg,http://www.burkemuseum.org/,WikidataSPARQL,wd-Q388376,90
Camlann Medieval Village,Washington,WA,,,West,Venue,,,https://camlann.org/,WikidataSPARQL,wd-Q5026829,90
Cat Tales Wildlife Center,Washington,WA,,,West,Venue,,,https://www.cattales.org/,WikidataSPARQL,wd-Q5051072,90
Cathedral of Our Lady of Lourdes,Washington,WA,,,West,Venue,,http://commons.wikimedia.org/wiki/Special:FilePath/Cathedral%20of%20Our%20Lady%20of%20Lourdes%20-%20Spokane.jpg,http://www.spokanecathedral.com/,WikidataSPARQL,wd-Q5052330,90
Cathedral of St. John the Evangelist,Washington,WA,,,West,Venue,,http://commons.wikimedia.org/wiki/Special:FilePath/Cathedral%20of%20St.%20John%20in%20Spokane.jpg,http://www.stjohns-cathedral.org/,WikidataSPARQL,wd-Q5052402,90
Cedar Creek Grist Mill,Washington,WA,,,West,Venue,,http://commons.wikimedia.org/wiki/Special:FilePath/CedarCreekGristMill2007.jpg,,WikidataSPARQL,wd-Q5056630,85
Claquato Church,Washington,WA,,,West,Venue,,http://commons.wikimedia.org/wiki/Special:FilePath/Claquato%20Church%202012.JPG,,WikidataSPARQL,wd-Q5125920,85
Clark County Historical Museum,Washington,WA,,,West,Venue,,http://commons.wikimedia.org/wiki/Special:FilePath/Clark%20County%20Historical%20Museum%20-%20Vancouver%20Washington.jpg,,WikidataSPARQL,wd-Q5127192,85
"Columbia River Exhibition of History, Science, and Technology",Washington,WA,,,West,Venue,,http://commons.wikimedia.org/wiki/Special:FilePath/CREHST%20Museum%20in%20Richland%2C%20Washington.jpg,,WikidataSPARQL,wd-Q5149817,85
